uni_code,name,prov,city,level,kind,nature
678,广州工商学院,广东,,民办/独立学院,,民办
13709,广州工程技术职业学院,广东,,普通本科,,公办
8160,广州幼儿师范高等专科学校,广东,,普通本科,,公办
4416,广州应用科技学院,广东,,普通本科,,民办
8155,广州康大职业技术学院,广东,,民办/独立学院,,民办
4485,广州新华学院,广东,,民办/独立学院,,民办
4450,广州民航职业技术学院,广东,,普通本科,,公办
696,广州涉外经济职业技术学院,广东,,民办/独立学院,,民办
708,广州珠江职业技术学院,广东,,民办/独立学院,,民办
2668,广州理工学院,广东,,普通本科,,民办
688,广州科技职业技术大学,广东,,民办/独立学院,,民办
8156,广州科技贸易职业学院,广东,,普通本科,,公办
10586,广州美术学院,广东,,普通本科,,公办
7707,广州职业技术大学,广东,,普通本科,,公办
4417,广州航海学院,广东,,普通本科,,公办
6980,广州软件学院,广东,,民办/独立学院,,民办
8158,广州铁路职业技术学院,广东,,普通本科,,公办
4538,广西中医药大学,广西,,普通本科,,公办
6886,广西中医药大学赛恩斯新医药学院,广西,,民办/独立学院,,民办
8145,广西交通职业技术学院,广西,,普通本科,,公办
7232,广西体育高等专科学校,广西,,普通本科,,公办
7423,广西信息职业技术学院,广西,,普通本科,,公办
643,广西农业工程职业技术学院,广西,,普通本科,,公办
2517,广西农业职业技术大学,广西,,普通本科,,公办
2650,广西医科大学,广西,,普通本科,,公办
4560,广西卫生职业技术学院,广西,,普通本科,,公办
4540,广西国际商务职业技术学院,广西,,普通本科,,公办
620,广西城市职业大学,广西,,民办/独立学院,,民办
4541,广西培贤国际职业学院,广西,,民办/独立学院,,民办
4542,广西外国语学院,广西,,民办/独立学院,,民办
2000,广西大学,广西,,211,,公办
618,广西安全工程职业技术学院,广西,,普通本科,,公办
4523,广西工业职业技术学院,广西,,普通本科,,公办
624,广西工商职业技术学院,广西,,普通本科,,公办
14127,广西工程职业学院,广西,,民办/独立学院,,民办
4915,广西师范大学,广西,,普通本科,,公办
4564,广西幼儿师范高等专科学校,广西,,普通本科,,公办
8144,广西建设职业技术学院,广西,,普通本科,,公办
2965,广西智能制造职业技术学院,广西,,普通本科,,公办
4558,广西机电职业技术学院,广西,,普通本科,,公办
4543,广西民族大学,广西,,普通本科,,公办
641,广西民族大学相思湖学院,广西,,民办/独立学院,,民办
642,广西民族师范学院,广西,,普通本科,,公办
1386,广西水利电力职业技术学院,广西,,普通本科,,公办
2207,广西演艺职业学院,广西,,普通本科,,民办
8147,广西物流职业技术学院,广西,,普通本科,,公办
654,广西现代职业技术学院,广西,,普通本科,,公办
4571,广西理工职业技术学院,广西,,民办/独立学院,,民办
647,广西生态工程职业技术学院,广西,,普通本科,,公办
4553,广西电力职业技术学院,广西,,普通本科,,公办
4920,广西科技大学,广西,,普通本科,,公办
4511,广西科技师范学院,广西,,普通本科,,公办
4572,广西科技职业学院,广西,,民办/独立学院,,民办
4567,广西经济职业学院,广西,,民办/独立学院,,民办
663,广西职业师范学院,广西,,普通本科,,公办
11773,广西职业技术学院,广西,,普通本科,,公办
4575,广西自然资源职业技术学院,广西,,普通本科,,公办
9938,广西艺术学院,广西,,普通本科,,公办
8148,广西英华国际职业学院,广西,,民办/独立学院,,民办
634,广西警察学院,广西,,普通本科,,公办
4510,广西财经学院,广西,,普通本科,,公办
4549,广西质量工程职业技术学院,广西,,普通本科,,公办
631,广西金融职业技术学院,广西,,普通本科,,公办
1227,庆阳职业技术学院,甘肃,,普通本科,,公办
4515,康复大学,山东,,普通本科,,公办
1394,廊坊卫生职业学院,河北,,普通本科,,公办
3340,廊坊师范学院,河北,,普通本科,,公办
1452,廊坊燕京职业技术学院,河北,,普通本科,,公办
8308,廊坊职业技术学院,河北,,普通本科,,公办
5330,延安大学,陕西,,普通本科,,公办
6162,延安大学西安创新学院,陕西,,民办/独立学院,,民办
6187,延安职业技术学院,陕西,,普通本科,,公办
1740,延边大学,吉林,,211,,公办
1775,延边职业技术学院,吉林,,普通本科,,公办
8249,建东职业技术学院,江苏,,民办/独立学院,,民办
4126,开封大学,河南,,普通本科,,公办
4182,开封文化艺术职业学院,河南,,普通本科,,公办
3260,张家口学院,河北,,普通本科,,公办
2767,张家口职业技术学院,河北,,普通本科,,公办
2765,张家界学院,湖南,,民办/独立学院,,民办
4341,张家界航空工业职业技术学院,湖南,,普通本科,,公办
2632,徐州医科大学,江苏,,普通本科,,公办
2630,徐州工业职业技术学院,江苏,,普通本科,,公办
5640,徐州工程学院,江苏,,普通本科,,公办
7146,徐州幼儿师范高等专科学校,江苏,,普通本科,,公办
1762,徐州生物工程职业技术学院,江苏,,普通本科,,公办
5317,德宏师范学院,云南,,普通本科,,公办
5375,德宏职业学院,云南,,普通本科,,公办
4405,德州学院,山东,,普通本科,,公办
2180,德州工程职业学院,山东,,普通本科,,民办
2181,德州科技职业学院,山东,,普通本科,,民办
301,德州职业技术学院,山东,,普通本科,,公办
8119,德阳农业科技职业学院,四川,,民办/独立学院,,民办
8118,德阳城市轨道交通职业学院,四川,,民办/独立学院,,民办
431,德阳科贸职业学院,四川,,民办/独立学院,,民办
835,徽商职业学院,,,普通本科,,
3405,忻州师范学院,山西,,普通本科,,公办
13821,忻州职业技术学院,山西,,普通本科,,公办
4760,怀化学院,湖南,,普通本科,,公办
4348,怀化职业技术学院,湖南,,普通本科,,公办
4248,恩施职业技术学院,湖北,,普通本科,,公办
1200,惠州卫生职业技术学院,广东,,普通本科,,公办
836,惠州城市职业学院,,,普通本科,,
4433,惠州学院,广东,,普通本科,,公办
837,惠州工程职业学院,广东,,普通本科,,公办
9700,成都东软学院,四川,,民办/独立学院,,民办
5167,成都东软学院(中外合作办学项目),四川,,普通本科,,中外合作办学
2620,成都中医药大学,四川,,普通本科,,公办
5123,成都体育学院,四川,,普通本科,,公办
5108,成都信息工程大学,四川,,普通本科,,公办
5153,成都农业科技职业学院,四川,,普通本科,,公办
5101,成都医学院,四川,,普通本科,,公办
5135,成都外国语学院,四川,,民办/独立学院,,民办
5180,成都大学,四川,,普通本科,,公办
5138,成都工业学院,四川,,普通本科,,公办
289,成都工业职业技术学院,四川,,普通本科,,公办
287,成都工贸职业技术学院,四川,,普通本科,,公办
4995,成都师范学院,四川,,普通本科,,公办
5133,成都文理学院,四川,,民办/独立学院,,民办
5106,成都理工大学,四川,,普通本科,,公办
5130,成都理工大学工程技术学院,四川,,民办/独立学院,,民办
5140,成都纺织高等专科学校,四川,,普通本科,,公办
5161,成都职业技术学院,四川,,普通本科,,公办
5151,成都航空职业技术大学,四川,,普通本科,,公办
2135,成都艺术职业大学,四川,,普通本科,,民办
6985,成都银杏酒店管理学院,四川,,民办/独立学院,,民办
6664,成都锦城学院,四川,,民办/独立学院,,民办
1828,扎兰屯职业学院,内蒙古,,普通本科,,公办
8497,扬州中瑞酒店职业学院,江苏,,民办/独立学院,,民办
1835,扬州大学,江苏,,普通本科,,公办
2666,扬州大学广陵学院,江苏,,民办/独立学院,,民办
1787,扬州工业职业技术学院,江苏,,普通本科,,公办
2669,扬州职业技术大学,江苏,,普通本科,,公办
3325,承德医学院,河北,,普通本科,,公办
228,承德应用技术职业学院,河北,,普通本科,,公办
1354,承德护理职业学院,河北,,普通本科,,公办
7342,抚州医药学院,江西,,普通本科,,公办
8124,抚州幼儿师范高等专科学校,江西,,普通本科,,公办
3695,抚州职业技术学院,江西,,普通本科,,公办
2191,抚顺师范高等专科学校,辽宁,,普通本科,,公办
2149,抚顺职业技术学院,辽宁,,普通本科,,公办
1427,拉萨师范学院,西藏,,普通本科,,公办
1364,揭阳职业技术学院,广东,,普通本科,,公办
5085,攀枝花学院,四川,,普通本科,,公办
8335,攀枝花攀西职业学院,四川,,民办/独立学院,,民办
3367,文华学院,湖北,,民办/独立学院,,民办
7287,文山学院,云南,,普通本科,,公办
6165,新乡学院,河南,,普通本科,,公办
6503,新乡工程学院,河南,,民办/独立学院,,民办
6291,新乡职业技术学院,河南,,普通本科,,公办
7164,新余学院,江西,,普通本科,,公办
6559,新星职业技术学院,新疆,,普通本科,,公办
1726,新疆交通职业技术大学,新疆,,普通本科,,公办
6502,新疆农业大学,新疆,,普通本科,,公办
6514,新疆农业职业技术大学,新疆,,普通本科,,公办
6523,新疆医科大学,新疆,,普通本科,,公办
8490,新疆司法警官职业学院,新疆,,普通本科,,公办
6543,新疆和田学院,新疆,,普通本科,,公办
2120,新疆大学,新疆,,211,,公办
6520,新疆天山职业技术大学,新疆,,民办/独立学院,,民办
6509,新疆工业学院,新疆,,普通本科,,公办
6512,新疆工程学院,新疆,,普通本科,,公办
6504,新疆师范大学,新疆,,普通本科,,公办
6538,新疆师范高等专科学校,新疆,,普通本科,,公办
6534,新疆应用职业技术学院,新疆,,普通本科,,公办
1725,新疆建设职业技术学院,,,普通本科,,
6522,新疆政法学院,新疆,,普通本科,,公办
2571,新疆现代职业技术学院,,,普通本科,,
6508,新疆理工学院,新疆,,普通本科,,公办
,新疆理工职业大学,新疆,,普通本科,,公办
6540,新疆生产建设兵团兴新职业技术学院,新疆,,普通本科,,公办
6530,新疆石河子职业技术学院,新疆,,普通本科,,公办
2568,新疆科信职业技术学院,新疆,,普通本科,,民办
6507,新疆科技学院,新疆,,普通本科,,公办
8488,新疆科技职业技术学院,新疆,,民办/独立学院,,民办
6510,新疆第二医学院,新疆,,普通本科,,公办
6532,新疆职业大学,新疆,,普通本科,,公办
2569,新疆能源职业技术学院,新疆,,普通本科,,民办
9951,新疆艺术学院,新疆,,普通本科,,公办
6536,新疆警察学院,新疆,,普通本科,,公办
6506,新疆财经大学,新疆,,普通本科,,公办
6516,新疆轻工职业技术学院,新疆,,普通本科,,公办
2600,新疆铁道职业技术学院,新疆,,普通本科,,公办
2378,无锡南洋职业技术学院,江苏,,民办/独立学院,,民办
3296,无锡商业职业技术学院,江苏,,普通本科,,公办
1604,无锡城市职业技术学院,江苏,,普通本科,,公办
3242,无锡太湖学院,江苏,,民办/独立学院,,民办
3257,无锡学院,江苏,,普通本科,,公办
9752,无锡工艺职业技术学院,江苏,,普通本科,,公办
1217,无锡师范高等专科学校,江苏,,普通本科,,公办
2594,无锡科技职业学院,江苏,,普通本科,,公办
1211,无锡职业技术大学,江苏,,普通本科,,公办
5412,日喀则职业技术学院,西藏,,普通本科,,公办
2409,日照康养职业学院,山东,,普通本科,,民办
,日照科技职业学院,山东,,民办/独立学院,,民办
3747,日照职业技术学院,山东,,普通本科,,公办
8347,日照航海工程职业学院,山东,,民办/独立学院,,民办
64,昆山杜克大学,,,普通本科,,
1424,昆山登云科技职业学院,江苏,,民办/独立学院,,民办
2331,昆明传媒学院,云南,,普通本科,,民办
5320,昆明冶金高等专科学校,云南,,普通本科,,公办
5255,昆明医科大学,云南,,普通本科,,公办
6905,昆明医科大学海源学院,云南,,民办/独立学院,,民办
5381,昆明卫生职业学院,云南,,民办/独立学院,,民办
5315,昆明城市学院,云南,,民办/独立学院,,民办
5560,昆明学院,云南,,普通本科,,公办
5355,昆明工业职业技术学院,云南,,普通本科,,公办
5327,昆明文理学院,云南,,民办/独立学院,,民办
5230,昆明理工大学,云南,,普通本科,,公办
5339,昆明理工大学津桥学院,云南,,民办/独立学院,,民办
1422,昆明艺术职业学院,云南,,民办/独立学院,,民办
5384,昆明铁道职业技术学院,云南,,普通本科,,公办
6561,昆玉职业技术学院,新疆,,普通本科,,公办
6525,昌吉学院,新疆,,普通本科,,公办
3292,明达职业技术学院,江苏,,民办/独立学院,,民办
4435,星海音乐学院,广东,,普通本科,,公办
5361,昭通卫生职业学院,云南,,普通本科,,公办
5340,昭通学院,云南,,普通本科,,公办
1453,晋中信息学院,山西,,民办/独立学院,,民办
1445,晋中学院,山西,,普通本科,,公办
961,晋城职业技术学院,,,普通本科,,
5359,普洱学院,云南,,普通本科,,公办
3629,景德镇学院,江西,,普通本科,,公办
3662,景德镇艺术职业大学,江西,,民办/独立学院,,民办
3605,景德镇陶瓷大学,江西,,普通本科,,公办
3675,景德镇陶瓷职业技术学院,江西,,民办/独立学院,,民办
4402,暨南大学,广东,,211,,公办
4400,曲阜师范大学,山东,,普通本科,,公办
3736,曲阜远东职业技术学院,山东,,民办/独立学院,,民办
7282,曲靖健康医学院,云南,,普通本科,,公办
5307,曲靖师范学院,云南,,普通本科,,公办
2106,曹妃甸职业技术学院,河北,,普通本科,,民办
2145,朔州师范高等专科学校,山西,,普通本科,,公办
1459,朔州职业技术学院,山西,,普通本科,,公办
1458,朔州陶瓷职业技术学院,,,普通本科,,
2179,朝阳师范学院,辽宁,,普通本科,,公办
841,杭州万向职业技术学院,浙江,,民办/独立学院,,民办
7338,杭州医学院,浙江,,普通本科,,公办
4055,杭州师范大学,浙江,,普通本科,,公办
3302,杭州电子科技大学,浙江,,普通本科,,公办
6956,杭州电子科技大学信息工程学院,浙江,,民办/独立学院,,民办
8745,杭州科技职业技术学院,浙江,,普通本科,,公办
8581,杭州职业技术大学,浙江,,普通本科,,公办
1483,松原职业技术学院,吉林,,普通本科,,公办
2348,林州建筑职业技术学院,河南,,普通本科,,民办
4505,枣庄学院,山东,,普通本科,,公办
,枣庄应用技术职业学院,山东,,民办/独立学院,,民办
8513,枣庄科技职业学院,山东,,普通本科,,公办
8695,枣庄职业学院,山东,,普通本科,,公办
4551,柳州城市职业学院,广西,,普通本科,,公办
4507,柳州工学院,广西,,民办/独立学院,,民办
4516,柳州职业技术大学,广西,,普通本科,,公办
8316,柳州铁道职业技术学院,广西,,普通本科,,公办
2945,株洲师范高等专科学校,湖南,,普通本科,,公办
2628,株洲科技职业学院,湖南,,普通本科,,民办
8163,桂林信息工程职业学院,广西,,民办/独立学院,,民办
4550,桂林信息科技学院,广西,,民办/独立学院,,民办
4945,桂林医科大学,广西,,普通本科,,公办
6884,桂林学院,广西,,民办/独立学院,,民办
2237,桂林山水职业学院,广西,,普通本科,,民办
2549,桂林师范学院,广西,,普通本科,,公办
4513,桂林旅游学院,广西,,普通本科,,公办
4930,桂林理工大学,广西,,普通本科,,公办
4580,桂林生命与健康职业技术学院,广西,,民办/独立学院,,民办
4925,桂林电子科技大学,广西,,普通本科,,公办
7221,桂林航天工业学院,广西,,普通本科,,公办
7145,桐城师范高等专科学校,安徽,,普通本科,,公办
2260,梅河口康美职业技术学院,吉林,,民办/独立学院,,民办
4579,梧州医学高等专科学校,广西,,民办/独立学院,,民办
4531,梧州学院,广西,,普通本科,,公办
4557,梧州职业学院,广西,,普通本科,,公办
7286,楚雄医药高等专科学校,云南,,普通本科,,公办
5311,楚雄师范学院,云南,,普通本科,,公办
5665,榆林学院,陕西,,普通本科,,公办
2702,榆林职业技术学院,陕西,,普通本科,,公办
6199,榆林能源科技职业学院,陕西,,民办/独立学院,,民办
2841,正德职业技术学院,江苏,,民办/独立学院,,民办
3514,武夷学院,福建,,普通本科,,公办
3582,武夷山职业学院,福建,,民办/独立学院,,民办
2391,武昌工学院,湖北,,民办/独立学院,,民办
4227,武昌理工学院,湖北,,民办/独立学院,,民办
8468,武昌职业学院,湖北,,民办/独立学院,,民办
3379,武昌首义学院,湖北,,民办/独立学院,,民办
2401,武汉东湖学院,湖北,,民办/独立学院,,民办
4284,武汉交通职业学院,湖北,,普通本科,,公办
2397,武汉传媒学院,湖北,,民办/独立学院,,民办
4213,武汉体育学院,湖北,,普通本科,,公办
2428,武汉体育学院体育科技学院,湖北,,民办/独立学院,,民办
8477,武汉信息传播职业技术学院,湖北,,民办/独立学院,,民办
2410,武汉光谷职业学院,湖北,,民办/独立学院,,民办
6856,武汉华夏理工学院,湖北,,民办/独立学院,,民办
8857,武汉商学院,湖北,,普通本科,,公办
4258,武汉商贸职业学院,湖北,,民办/独立学院,,民办
4279,武汉城市学院,湖北,,民办/独立学院,,民办
4285,武汉城市职业学院,湖北,,普通本科,,公办
2431,武汉外语外事职业学院,湖北,,民办/独立学院,,民办
4201,武汉大学,湖北,,985,,公办
2434,武汉学院,湖北,,民办/独立学院,,民办
6863,武汉工商学院,湖北,,民办/独立学院,,民办
4202,武汉工程大学,湖北,,普通本科,,公办
6978,武汉工程大学邮电与信息工程学院,湖北,,民办/独立学院,,民办
2406,武汉工程科技学院,湖北,,民办/独立学院,,民办
8471,武汉工程职业技术学院,湖北,,普通本科,,公办
2432,武汉文理学院,湖北,,民办/独立学院,,民办
2421,武汉晴川学院,湖北,,民办/独立学院,,民办
9788,武汉民政职业学院,湖北,,普通本科,,公办
2411,武汉海事职业学院,湖北,,普通本科,,公办
1315,武汉理工大学,湖北,,211,,公办
4250,武汉生物工程学院,湖北,,民办/独立学院,,民办
4256,武汉电力职业技术学院,湖北,,普通本科,,公办
2220,武汉科技大学,湖北,,普通本科,,公办
4259,武汉科技职业学院,湖北,,民办/独立学院,,民办
4204,武汉纺织大学,湖北,,普通本科,,公办
4235,武汉纺织大学外经贸学院,湖北,,民办/独立学院,,民办
4240,武汉职业技术大学,湖北,,普通本科,,公办
2412,武汉航海职业技术学院,湖北,,普通本科,,公办
4241,武汉船舶职业技术学院,湖北,,普通本科,,公办
4282,武汉警官职业学院,湖北,,普通本科,,公办
2425,武汉设计工程学院,湖北,,民办/独立学院,,民办
4255,武汉软件工程职业学院,湖北,,普通本科,,公办
4565,武汉轻工大学,湖北,,普通本科,,公办
8475,武汉铁路桥梁职业学院,湖北,,普通本科,,公办
4280,武汉铁路职业技术学院,湖北,,普通本科,,公办
2438,武警工程大学,陕西,,普通本科,,公办
5128,武警警官学院,四川,,普通本科,,公办
5259,毕节医学高等专科学校,贵州,,普通本科,,公办
5250,毕节工业职业技术学院,贵州,,普通本科,,公办
5274,毕节幼儿师范高等专科学校,贵州,,普通本科,,公办
1076,毕节职业技术学院,贵州,,普通本科,,公办
2362,民办万博科技职业学院,安徽,,普通本科,,民办
2358,民办合肥滨湖职业技术学院,,,普通本科,,
2360,民办合肥经济技术职业学院,,,普通本科,,
2359,民办合肥财经职业学院,,,普通本科,,
5141,民办四川天一学院,四川,,民办/独立学院,,民办
1128,民政职业大学,北京,,普通本科,,公办
1799,永城职业学院,河南,,普通本科,,公办
2697,永州师范高等专科学校,湖南,,普通本科,,公办
4336,永州职业技术学院,湖南,,普通本科,,公办
6196,汉中职业技术学院,陕西,,普通本科,,公办
834,汉口学院,湖北,,民办/独立学院,,民办
7195,汉江师范学院,湖北,,普通本科,,公办
4497,汕头大学,广东,,普通本科,,公办
1353,汕头职业技术学院,,,普通本科,,
2765,汕尾职业技术学院,广东,,普通本科,,公办
1238,汝州职业技术学院,河南,,普通本科,,公办
1150,江南大学,江苏,,211,,公办
2307,江南影视艺术职业学院,江苏,,普通本科,,民办
4266,江汉大学,湖北,,普通本科,,公办
9783,江汉艺术职业学院,湖北,,普通本科,,公办
8250,江海职业技术学院,江苏,,民办/独立学院,,民办
916,江苏信息职业技术学院,江苏,,普通本科,,公办
3229,江苏农林职业技术学院,江苏,,普通本科,,公办
3253,江苏农牧科技职业学院,江苏,,普通本科,,公办
8261,江苏医药职业学院,江苏,,普通本科,,公办
1297,江苏卫生健康职业学院,江苏,,普通本科,,公办
8258,江苏商贸职业学院,江苏,,普通本科,,公办
1269,江苏城乡建设职业学院,江苏,,普通本科,,公办
7123,江苏城市职业学院,江苏,,普通本科,,公办
1840,江苏大学,江苏,,普通本科,,公办
3270,江苏大学京江学院,江苏,,民办/独立学院,,民办
1265,江苏安全技术职业学院,江苏,,普通本科,,公办
8509,江苏工程职业技术学院,江苏,,普通本科,,公办
3930,江苏师范大学,江苏,,普通本科,,公办
1294,江苏师范大学科文学院,江苏,,民办/独立学院,,民办
7463,江苏建筑职业技术学院,江苏,,普通本科,,公办
8255,江苏护理职业学院,江苏,,普通本科,,公办
8256,江苏旅游职业学院,江苏,,普通本科,,公办
3243,江苏海事职业技术学院,江苏,,普通本科,,公办
3227,江苏海洋大学,江苏,,普通本科,,公办
3265,江苏理工学院,江苏,,普通本科,,公办
8513,江苏电子信息职业学院,江苏,,普通本科,,公办
2270,江苏科技大学,江苏,,普通本科,,公办
1284,江苏科技大学苏州理工学院,江苏,,民办/独立学院,,民办
3865,江苏第二师范学院,江苏,,普通本科,,公办
9488,江苏经贸职业技术学院,江苏,,普通本科,,公办
1277,江苏航空职业技术学院,江苏,,普通本科,,公办
1278,江苏航运职业技术学院,江苏,,普通本科,,公办
1266,江苏财会职业学院,江苏,,普通本科,,公办
1267,江苏财经职业技术学院,江苏,,普通本科,,公办
3238,江苏食品药品职业技术学院,江苏,,普通本科,,公办
3607,江西中医药大学,江西,,普通本科,,公办
3644,江西交通职业技术学院,江西,,普通本科,,公办
8263,江西传媒职业学院,江西,,普通本科,,公办
3673,江西信息应用职业技术学院,江西,,普通本科,,公办
4255,江西农业大学,江西,,普通本科,,公办
3660,江西农业大学南昌商学院,江西,,民办/独立学院,,民办
8278,江西农业工程职业学院,江西,,普通本科,,公办
1348,江西冶金职业技术学院,江西,,普通本科,,公办
1878,江西制造职业技术学院,江西,,普通本科,,公办
4325,江西医学高等专科学校,江西,,普通本科,,公办
3654,江西司法警官职业学院,江西,,普通本科,,公办
8285,江西外语外贸职业学院,江西,,普通本科,,公办
8286,江西婺源茶业职业学院,江西,,普通本科,,公办
8267,江西工业工程职业技术学院,江西,,普通本科,,公办
3634,江西工业职业技术学院,江西,,普通本科,,公办
8268,江西工业贸易职业技术学院,江西,,普通本科,,公办
3685,江西工商职业技术学院,江西,,民办/独立学院,,民办
3657,江西工程学院,江西,,民办/独立学院,,民办
3675,江西工程职业学院,江西,,普通本科,,公办
3609,江西师范大学,江西,,普通本科,,公办
3621,江西师范大学科学技术学院,江西,,民办/独立学院,,民办
3688,江西师范高等专科学校,江西,,普通本科,,公办
1351,江西应用工程职业学院,江西,,普通本科,,公办
8710,江西应用技术职业学院,江西,,普通本科,,公办
3638,江西应用科技学院,江西,,民办/独立学院,,民办
3661,江西建设职业技术学院,江西,,普通本科,,公办
3682,江西新能源科技职业学院,江西,,民办/独立学院,,民办
8277,江西旅游商贸职业学院,江西,,普通本科,,公办
3651,江西服装学院,江西,,民办/独立学院,,民办
8706,江西机电职业技术学院,江西,,普通本科,,公办
3691,江西枫林涉外经贸职业学院,江西,,民办/独立学院,,民办
8292,江西樟树中医药职业学院,江西,,民办/独立学院,,民办
4345,江西水利电力大学,江西,,普通本科,,公办
3683,江西水利职业学院,江西,,普通本科,,公办
8283,江西泰豪动漫职业学院,江西,,民办/独立学院,,民办
3686,江西洪州职业学院,江西,,民办/独立学院,,民办
3658,江西环境工程职业学院,江西,,普通本科,,公办
3648,江西现代职业技术学院,江西,,普通本科,,公办
2435,江西理工大学,江西,,普通本科,,公办
8279,江西生物科技职业学院,江西,,普通本科,,公办
3639,江西电力职业技术学院,江西,,普通本科,,公办
3635,江西科技学院,江西,,民办/独立学院,,民办
3615,江西科技师范大学,江西,,普通本科,,公办
3652,江西科技职业学院,江西,,民办/独立学院,,民办
3684,江西管理职业学院,江西,,普通本科,,公办
3633,江西职业技术大学,江西,,普通本科,,公办
9774,江西航空职业技术学院,江西,,民办/独立学院,,民办
950,江西艺术职业学院,,,普通本科,,
3672,江西警察学院,江西,,普通本科,,公办
3613,江西财经大学,江西,,普通本科,,公办
3679,江西财经大学现代经济管理学院,江西,,普通本科,,独立学院
3660,江西财经职业学院,江西,,普通本科,,公办
3664,江西软件职业技术大学,江西,,民办/独立学院,,民办
1331,江西青年职业学院,江西,,普通本科,,公办
8738,江西飞行学院,江西,,普通本科,,公办
8252,江门职业技术学院,广东,,普通本科,,公办
2322,江阳城建职业学院,四川,,民办/独立学院,,民办
3233,江阴职业技术学院,江苏,,普通本科,,公办
7147,池州学院,安徽,,普通本科,,公办
2110,沈阳体育学院,辽宁,,普通本科,,公办
1710,沈阳农业大学,辽宁,,普通本科,,公办
3555,沈阳化工大学,辽宁,,普通本科,,公办
2188,沈阳北软信息职业技术学院,辽宁,,民办/独立学院,,民办
2189,沈阳医学院,辽宁,,普通本科,,公办
2151,沈阳城市学院,辽宁,,民办/独立学院,,民办
2160,沈阳城市建设学院,辽宁,,民办/独立学院,,民办
3495,沈阳大学,辽宁,,普通本科,,公办
2102,沈阳工业大学,辽宁,,普通本科,,公办
2159,沈阳工学院,辽宁,,民办/独立学院,,民办
2130,沈阳工程学院,辽宁,,普通本科,,公办
3525,沈阳师范大学,辽宁,,普通本科,,公办
2285,沈阳建筑大学,辽宁,,普通本科,,公办
3545,沈阳理工大学,辽宁,,普通本科,,公办
2106,沈阳科技学院,辽宁,,民办/独立学院,,民办
2171,沈阳职业技术学院,辽宁,,普通本科,,公办
3550,沈阳航空航天大学,辽宁,,普通本科,,公办
2119,沈阳药科大学,辽宁,,普通本科,,公办
2135,沈阳音乐学院,辽宁,,普通本科,,公办
1852,沙洲职业工学院,江苏,,普通本科,,公办
202,沧州交通学院,河北,,民办/独立学院,,民办
204,沧州医学高等专科学校,河北,,普通本科,,公办
1399,沧州师范学院,河北,,普通本科,,公办
205,沧州幼儿师范高等专科学校,河北,,普通本科,,公办
164,沧州职业技术学院,河北,,普通本科,,公办
2104,沧州航空职业学院,河北,,普通本科,,民办
1390,河北东方学院,河北,,民办/独立学院,,民办
3265,河北中医药大学,河北,,普通本科,,公办
8112,河北交通职业技术学院,河北,,普通本科,,公办
7604,河北传媒学院,河北,,民办/独立学院,,民办
609,河北体育学院,,,普通本科,,
1353,河北农业大学,河北,,普通本科,,公办
1995,河北农业大学现代科技学院,,,普通本科,,
585,河北劳动关系职业学院,,,普通本科,,
7704,河北化工医药职业技术学院,河北,,普通本科,,公办
3320,河北北方学院,河北,,普通本科,,公办
3275,河北医科大学,河北,,普通本科,,公办
1359,河北医科大学临床学院,河北,,民办/独立学院,,民办
1384,河北司法警官职业学院,河北,,普通本科,,公办
1302,河北地质大学,河北,,普通本科,,公办
1378,河北地质大学华信学院,河北,,民办/独立学院,,民办
1339,河北外国语学院,河北,,民办/独立学院,,民办
1524,河北大学,河北,,普通本科,,公办
596,河北女子职业技术学院,河北,,普通本科,,公办
1380,河北对外经贸职业学院,河北,,普通本科,,公办
1215,河北工业大学,天津,,211,,公办
871,河北工业职业技术大学,河北,,普通本科,,公办
2545,河北工程大学,河北,,普通本科,,公办
1316,河北工程大学科信学院,河北,,民办/独立学院,,民办
1373,河北工程技术学院,河北,,民办/独立学院,,民办
873,河北工艺美术职业学院,河北,,普通本科,,公办
3280,河北师范大学,河北,,普通本科,,公办
1326,河北建材职业技术学院,河北,,普通本科,,公办
3300,河北建筑工程学院,河北,,普通本科,,公办
616,河北政法职业学院,河北,,普通本科,,公办
1332,河北旅游职业学院,河北,,普通本科,,公办
1364,河北机电职业技术学院,河北,,普通本科,,公办
9424,河北正定师范高等专科学校,河北,,普通本科,,公办
7039,河北民族师范学院,河北,,普通本科,,公办
7031,河北水利电力学院,河北,,普通本科,,公办
8139,河北环境工程学院,河北,,普通本科,,公办
902,河北石油职业技术大学,河北,,普通本科,,公办
2540,河北科技大学,河北,,普通本科,,公办
889,河北科技学院,河北,,民办/独立学院,,民办
7008,河北科技工程职业技术大学,河北,,普通本科,,公办
1545,河北科技师范学院,河北,,普通本科,,公办
1386,河北经贸大学,河北,,普通本科,,公办
1994,河北经贸大学经济管理学院,河北,,普通本科,,民办
2268,河北美术学院,河北,,普通本科,,民办
1341,河北能源职业技术学院,河北,,普通本科,,公办
614,河北艺术职业学院,,,普通本科,,
621,河北资源环境职业技术学院,河北,,普通本科,,公办
8113,河北轨道运输职业技术学院,河北,,普通本科,,公办
8111,河北软件职业技术学院,河北,,普通本科,,公办
5705,河北金融学院,河北,,普通本科,,公办
597,河北青年管理干部学院,,,普通本科,,
4109,河南中医药大学,河南,,普通本科,,公办
4156,河南交通职业技术学院,河南,,普通本科,,公办
6530,河南体育学院,河南,,普通本科,,公办
4108,河南农业大学,河南,,普通本科,,公办
